1 105704
1 105409
1 105790
2 56065.4
2 56045.6
2 56036.1
4 28232.4
4 28213.8
4 28183.8
8 14101.2
8 14116.8
8 14152.6
16 7130.77
16 7115.57
16 7090.21
32 3625.94
32 3608.41
32 3623.54
64 1954.22
64 1970.96
64 1998.69
