1 2957.29
1 2946.3
1 2939.93
1 2956.58
2 1562.99
2 1561.54
2 1561.65
2 1558.01
4 789.255
4 790.053
4 793.556
4 785.597
8 405.683
8 440.627
8 400.96
8 406.864
16 213.87
16 213.295
16 209.233
16 210.699
32 117.735
32 117.31
32 118.538
32 121.137
64 83.182
64 84.981
64 84.322
64 83.157
